,ID,log2FoldChange
9366,FBgn0039359,-0.543413749
9367,FBgn0039360,0.164573235
9368,FBgn0039366,NA
9369,FBgn0039367,NA
9370,FBgn0039368,1.517580127
9371,FBgn0039369,1.395088646
9372,FBgn0039370,1.56847322
9373,FBgn0039371,0.931577957
9374,FBgn0039373,1.141602116
9375,FBgn0039374,NA
9376,FBgn0039376,0.102533133
9377,FBgn0039378,0.879868167
9378,FBgn0039379,0.597727941
9379,FBgn0039380,0.210776047
9380,FBgn0039381,0.154154679
9381,FBgn0039385,-0.47934883
9382,FBgn0039386,-0.565907769
9383,FBgn0039387,1.794264781
9384,FBgn0039395,1.809733124
9385,FBgn0039396,0.235066303
9386,FBgn0039398,1.706396463
9387,FBgn0039402,-0.171581953
9388,FBgn0039403,-0.091412137
9389,FBgn0039404,-0.345391507
9390,FBgn0039405,NA
9391,FBgn0039406,-0.539055018
9392,FBgn0039407,-1.585560223
9393,FBgn0039408,-0.968945076
9394,FBgn0039411,0.509469339
9395,FBgn0039413,1.432703957
9396,FBgn0039415,0.864024425
9397,FBgn0039417,-0.747811517
9398,FBgn0039419,-0.375409011
9399,FBgn0039420,0.181121364
9400,FBgn0039421,1.502445247
9401,FBgn0039424,-1.068168421
9402,FBgn0039425,1.751539776
9403,FBgn0039427,-0.263112553
9404,FBgn0039428,1.719271661
9405,FBgn0039429,1.187934465
9406,FBgn0039430,0.065119531
9407,FBgn0039431,0.219784916
9408,FBgn0039434,-9.651300867
9409,FBgn0039435,0.301407151
9410,FBgn0039436,-8.758372266
9411,FBgn0039437,-7.196461174
9412,FBgn0039438,0.893109587
9413,FBgn0039439,NA
9414,FBgn0039440,NA
9415,FBgn0039441,-9.090542137
9416,FBgn0039443,-1.030443764
9417,FBgn0039444,-9.157699292
9418,FBgn0039448,-1.887167213
9419,FBgn0039449,0.520418467
9420,FBgn0039450,0.057940668
9421,FBgn0039451,0.135354467
9422,FBgn0039452,-0.402912455
9423,FBgn0039453,-1.346580555
9424,FBgn0039454,0.386790138
9425,FBgn0039459,2.69928006
9426,FBgn0039461,-0.44628116
9427,FBgn0039462,0.099852001
9428,FBgn0039463,1.284195088
9429,FBgn0039464,-0.045409168
9430,FBgn0039465,0.613325383
9431,FBgn0039466,0.419245239
9432,FBgn0039467,0.07480565
9433,FBgn0039469,-6.802210636
9434,FBgn0039470,2.325992343
9435,FBgn0039471,3.869515385
9436,FBgn0039472,2.836520101
9437,FBgn0039473,NA
9438,FBgn0039474,1.887379803
9439,FBgn0039475,-1.542689635
9440,FBgn0039476,-1.030443764
9441,FBgn0039478,0.97891469
9442,FBgn0039479,-0.548452281
9443,FBgn0039480,-1.135462678
9444,FBgn0039481,-0.941975105
9445,FBgn0039482,-0.005740026
9446,FBgn0039483,-0.358085199
9447,FBgn0039485,-1.625243517
9448,FBgn0039486,0.28388855
9449,FBgn0039487,0.018488637
9450,FBgn0039488,-0.818256793
9451,FBgn0039489,-0.507084342
9452,FBgn0039490,-0.938243973
9453,FBgn0039491,1.774046845
9454,FBgn0039492,0.059236183
9455,FBgn0039494,-0.257766113
9456,FBgn0039495,-0.097452501
9457,FBgn0039498,0.989626183
9458,FBgn0039500,-0.038745985
9459,FBgn0039501,1.433427375
9460,FBgn0039503,1.027527672
9461,FBgn0039504,0.854630915
9462,FBgn0039505,-0.183081058
9463,FBgn0039507,0.088090109
9464,FBgn0039508,0.064801266
9465,FBgn0039509,-0.394206499
9466,FBgn0039510,0.446357036
9467,FBgn0039511,1.54546864
9468,FBgn0039518,2.026447583
9469,FBgn0039519,2.187640705
9470,FBgn0039520,1.06390175
9471,FBgn0039521,0.959067786
9472,FBgn0039522,-1.030443764
9473,FBgn0039523,-2.02844356
9474,FBgn0039525,-1.147087208
9475,FBgn0039527,1.504425983
9476,FBgn0039528,0.569874706
9477,FBgn0039529,-0.198768012
9478,FBgn0039530,0.167185332
9479,FBgn0039531,-0.310340355
9480,FBgn0039532,0.188414985
9481,FBgn0039536,0.593991449
9482,FBgn0039537,-0.302697273
9483,FBgn0039538,-0.498139483
9484,FBgn0039543,0.609231003
9485,FBgn0039544,0.051758616
9486,FBgn0039551,NA
9487,FBgn0039552,0.581175423
9488,FBgn0039554,-0.05396455
9489,FBgn0039555,-0.672425301
9490,FBgn0039557,-0.009528994
9491,FBgn0039558,-0.667254472
9492,FBgn0039559,-0.002728601
9493,FBgn0039560,0.28447585
9494,FBgn0039561,0.213529458
9495,FBgn0039562,0.091380367
9496,FBgn0039563,-0.447203619
9497,FBgn0039564,-0.67953592
9498,FBgn0039565,NA
9499,FBgn0039566,-0.385699867
9500,FBgn0039568,1.377520561
9501,FBgn0039576,0.364100331
9502,FBgn0039577,0.868842138
9503,FBgn0039580,0.004930613
9504,FBgn0039581,-0.035829848
9505,FBgn0039582,NA
9506,FBgn0039584,0.034437619
9507,FBgn0039585,0.196653813
9508,FBgn0039588,0.084609756
9509,FBgn0039589,-0.259102587
9510,FBgn0039590,0.377553124
9511,FBgn0039591,-1.735796034
9512,FBgn0039592,0.191316599
9513,FBgn0039593,-0.798352142
9514,FBgn0039594,0.239302595
9515,FBgn0039595,0.454871262
9516,FBgn0039596,0.700625468
9517,FBgn0039597,1.357336276
9518,FBgn0039598,1.36550625
9519,FBgn0039599,0.189204967
9520,FBgn0039600,0.216375976
9521,FBgn0039601,-0.315964294
9522,FBgn0039602,0.490233431
9523,FBgn0039609,0.618390925
9524,FBgn0039611,0.501189957
9525,FBgn0039612,0.264158655
9526,FBgn0039613,0.680844576
9527,FBgn0039616,1.195657335
9528,FBgn0039617,-0.012720474
9529,FBgn0039620,0.034167658
9530,FBgn0039621,-0.261002798
9531,FBgn0039622,-0.432387866
9532,FBgn0039623,0.303364487
9533,FBgn0039625,-0.449182851
9534,FBgn0039626,-0.013973916
9535,FBgn0039627,-0.518616061
9536,FBgn0039628,0.094956616
9537,FBgn0039629,-0.717447993
9538,FBgn0039630,0.901973714
9539,FBgn0039631,0.449349128
9540,FBgn0039632,0.351176297
9541,FBgn0039633,0.631561853
9542,FBgn0039634,0.02308151
9543,FBgn0039635,-0.105889321
9544,FBgn0039636,-0.084170291
9545,FBgn0039637,-0.817847954
9546,FBgn0039638,0.125858312
9547,FBgn0039639,0.176798048
9548,FBgn0039640,0.707274088
9549,FBgn0039641,0.002577481
9550,FBgn0039642,0.249789773
9551,FBgn0039644,-0.275305904
9552,FBgn0039645,-0.102569869
9553,FBgn0039647,0.051084209
9554,FBgn0039648,-0.410067246
9555,FBgn0039650,-0.88376078
9556,FBgn0039651,0.870783158
9557,FBgn0039654,-0.433329681
9558,FBgn0039655,0.521446869
9559,FBgn0039656,0.671524843
9560,FBgn0039659,2.191372733
9561,FBgn0039663,0.389279562
9562,FBgn0039664,-0.090860738
9563,FBgn0039665,-0.203849153
9564,FBgn0039666,-1.030897331
9565,FBgn0039667,0.46278033
9566,FBgn0039668,0.096633705
9567,FBgn0039669,0.682795797
9568,FBgn0039670,-1.9765632
9569,FBgn0039671,-1.887167213
9570,FBgn0039673,-0.442656697
9571,FBgn0039674,-0.167289707
9572,FBgn0039675,2.171695602
9573,FBgn0039676,-3.49999991
9574,FBgn0039677,1.657619727
9575,FBgn0039678,-2.596629768
9576,FBgn0039679,-1.041019955
9577,FBgn0039680,-0.311126911
9578,FBgn0039681,-0.182181819
9579,FBgn0039682,-0.338790819
9580,FBgn0039683,0.476128329
9581,FBgn0039684,3.631285351
9582,FBgn0039685,0.30985893
9583,FBgn0039686,0.193099532
9584,FBgn0039687,-0.250449603
9585,FBgn0039688,0.579147531
9586,FBgn0039689,-0.500737651
9587,FBgn0039690,-0.328750697
9588,FBgn0039691,-0.389669047
9589,FBgn0039694,0.794902987
9590,FBgn0039696,0.716328809
9591,FBgn0039697,-0.128237
9592,FBgn0039698,-0.768199775
9593,FBgn0039702,-0.014635082
9594,FBgn0039703,-0.056489245
9595,FBgn0039704,-0.298877456
9596,FBgn0039705,-0.032364239
9597,FBgn0039707,0.792208132
9598,FBgn0039709,0.101985916
9599,FBgn0039710,-0.23044174
9600,FBgn0039711,-0.292510173
9601,FBgn0039712,-0.450212195
9602,FBgn0039713,-0.624672922
9603,FBgn0039714,0.031121301
9604,FBgn0039718,2.431180047
9605,FBgn0039719,-1.658400988
9606,FBgn0039722,-0.425661019
9607,FBgn0039723,-0.373593511
9608,FBgn0039726,-0.500754936
9609,FBgn0039727,1.408363771
9610,FBgn0039728,-0.636557148
9611,FBgn0039730,-0.067673555
9612,FBgn0039731,0.05357018
9613,FBgn0039732,-0.425906891
9614,FBgn0039733,-0.303387235
9615,FBgn0039734,-0.227884176
9616,FBgn0039735,-0.965511074
9617,FBgn0039736,2.970083854
9618,FBgn0039737,-0.175740117
9619,FBgn0039738,0.056670702
9620,FBgn0039739,0.023270633
9621,FBgn0039740,0.498729831
9622,FBgn0039741,-0.017182932
9623,FBgn0039742,-0.407458041
9624,FBgn0039743,-0.335015858
9625,FBgn0039744,0.035573262
9626,FBgn0039747,-0.283060922
9627,FBgn0039748,-0.858516345
9628,FBgn0039749,0.018533377
9629,FBgn0039751,-0.084520496
9630,FBgn0039752,1.339895754
9631,FBgn0039754,0.50371466
9632,FBgn0039755,0.645465247
9633,FBgn0039756,-0.032819764
9634,FBgn0039757,-0.481210863
9635,FBgn0039758,1.884027618
9636,FBgn0039759,-0.89948831
9637,FBgn0039760,1.071239829
9638,FBgn0039761,-1.12507677
9639,FBgn0039764,-0.372094735
9640,FBgn0039765,-0.699592662
9641,FBgn0039766,-0.781411182
9642,FBgn0039767,-0.044680064
9643,FBgn0039768,-0.517256441
9644,FBgn0039769,1.865165877
9645,FBgn0039770,-0.736715505
9646,FBgn0039771,NA
9647,FBgn0039773,0.107944394
9648,FBgn0039774,-0.527906518
9649,FBgn0039776,-0.303638996
9650,FBgn0039777,0.572337743
9651,FBgn0039778,1.149549036
9652,FBgn0039779,-1.44274086
9653,FBgn0039780,-0.364960305
9654,FBgn0039782,0.241238681
9655,FBgn0039783,1.989413037
9656,FBgn0039784,3.352869045
9657,FBgn0039787,1.644846801
9658,FBgn0039788,0.250139869
9659,FBgn0039789,-0.127734057
9660,FBgn0039790,-0.079776742
9661,FBgn0039792,1.158821849
9662,FBgn0039795,-4.328551004
9663,FBgn0039796,1.656080753
9664,FBgn0039797,1.515900986
9665,FBgn0039798,0.978830849
9666,FBgn0039799,0.63970906
9667,FBgn0039800,-0.378214856
9668,FBgn0039801,-0.094971743
9669,FBgn0039802,-0.734445927
9670,FBgn0039804,-0.208471516
9671,FBgn0039805,-0.741710584
9672,FBgn0039806,-0.126557184
9673,FBgn0039807,-0.493935163
9674,FBgn0039808,0.212277376
9675,FBgn0039809,-0.058866701
9676,FBgn0039810,0.170129099
9677,FBgn0039811,1.132090649
9678,FBgn0039812,3.334973146
9679,FBgn0039816,0.01657333
9680,FBgn0039817,0.26443905
9681,FBgn0039818,0.39191561
9682,FBgn0039820,-1.046740531
9683,FBgn0039821,-0.013092903
9684,FBgn0039827,-0.471543607
9685,FBgn0039828,-0.598278266
9686,FBgn0039829,-0.505390704
9687,FBgn0039830,0.080593111
9688,FBgn0039831,0.215475817
9689,FBgn0039832,-0.568974669
9690,FBgn0039833,-1.879421241
9691,FBgn0039835,-0.709674447
9692,FBgn0039836,-0.3409274
9693,FBgn0039838,2.87115402
9694,FBgn0039839,0.893109587
9695,FBgn0039840,2.956544741
9696,FBgn0039844,0.230607108
9697,FBgn0039846,0.196050555
9698,FBgn0039848,0.751436836
9699,FBgn0039849,-0.277318865
9700,FBgn0039850,0.879698063
9701,FBgn0039851,-2.272186623
9702,FBgn0039852,-1.674595937
9703,FBgn0039854,-0.090408839
9704,FBgn0039855,0.902075061
9705,FBgn0039856,-0.071716619
9706,FBgn0039857,-0.499075277
9707,FBgn0039858,-0.18832789
9708,FBgn0039859,-0.264235404
9709,FBgn0039860,0.032877686
9710,FBgn0039861,0.180355004
9711,FBgn0039862,0.072016287
9712,FBgn0039863,0.574334176
9713,FBgn0039864,0.433033191
9714,FBgn0039867,-0.44741766
9715,FBgn0039868,-0.609051617
9716,FBgn0039869,-0.627405086
9717,FBgn0039870,-0.521111443
9718,FBgn0039872,1.49682006
9719,FBgn0039873,1.833904894
9720,FBgn0039875,0.459933287
9721,FBgn0039876,0.181929071
9722,FBgn0039877,-0.098144305
9723,FBgn0039879,0.676629854
9724,FBgn0039881,0.393456372
9725,FBgn0039882,0.198761415
9726,FBgn0039883,0.307593284
9727,FBgn0039886,-0.513701034
9728,FBgn0039887,1.85562801
9729,FBgn0039889,-0.261613673
9730,FBgn0039890,0.086544754
9731,FBgn0039896,-0.305305041
9732,FBgn0039897,0.10970897
9733,FBgn0039900,-0.055625725
9734,FBgn0039902,0.101141767
9735,FBgn0039904,0.219100076
9736,FBgn0039907,0.420493445
9737,FBgn0039908,0.243146721
9738,FBgn0039909,-0.03209982
9739,FBgn0039911,0.202823953
9740,FBgn0039914,0.12430533
9741,FBgn0039915,0.101351828
9742,FBgn0039916,-0.177021982
9743,FBgn0039920,0.366824968
9744,FBgn0039923,0.294264563
9745,FBgn0039924,-0.18951389
9746,FBgn0039925,0.120742439
9747,FBgn0039927,0.223014848
9748,FBgn0039928,0.241260844
9749,FBgn0039929,-0.233036848
9750,FBgn0039930,-0.34772712
9751,FBgn0039932,-0.287496123
9752,FBgn0039936,0.331180403
9753,FBgn0039937,0.4756665
9754,FBgn0039938,0.256091911
9755,FBgn0039941,0.166878017
9756,FBgn0039942,-0.280039413
9757,FBgn0039943,-0.170766588
9758,FBgn0039944,0.625603559
9759,FBgn0039945,NA
9760,FBgn0039946,-0.092828764
9761,FBgn0039955,0.30152564
9762,FBgn0039958,0.13291589
9763,FBgn0039959,0.284594769
9764,FBgn0039965,-0.223529748
9765,FBgn0039966,-0.40935729
9766,FBgn0039969,-0.303902517
9767,FBgn0039970,-0.234575342
9768,FBgn0039972,-0.977266495
9769,FBgn0039977,-0.166826724
9770,FBgn0039979,2.386688687
9771,FBgn0039987,NA
9772,FBgn0039993,0.038462509
9773,FBgn0039994,-0.116402889
9774,FBgn0040001,1.711287848
9775,FBgn0040005,-0.083725278
9776,FBgn0040007,-0.720240303
9777,FBgn0040009,1.67571418
9778,FBgn0040010,0.232742523
9779,FBgn0040011,0.580769836
9780,FBgn0040020,-0.245166344
9781,FBgn0040022,0.227001743
9782,FBgn0040028,0.395359001
9783,FBgn0040031,1.824589932
9784,FBgn0040038,3.31897292
9785,FBgn0040045,NA
9786,FBgn0040056,-0.128342986
9787,FBgn0040060,1.383640691
9788,FBgn0040063,1.46863961
9789,FBgn0040064,0.380983211
9790,FBgn0040066,-0.552655349
9791,FBgn0040068,0.147230238
9792,FBgn0040069,3.031127029
9793,FBgn0040070,-0.405367691
9794,FBgn0040071,0.12605865
9795,FBgn0040074,0.013014832
9796,FBgn0040075,-0.192836689
9797,FBgn0040076,NA
9798,FBgn0040077,NA
9799,FBgn0040078,-0.348429622
9800,FBgn0040079,0.126961063
9801,FBgn0040080,0.302626532
9802,FBgn0040087,0.276627934
9803,FBgn0040089,0.161723003
9804,FBgn0040091,0.155448946
9805,FBgn0040092,0.3308049
9806,FBgn0040093,0.601934114
9807,FBgn0040096,1.867101827
9808,FBgn0040097,0.788264441
9809,FBgn0040098,1.213448236
9810,FBgn0040099,1.553884454
9811,FBgn0040102,0.394553059
9812,FBgn0040104,3.444432599
9813,FBgn0040106,-0.645479072
9814,FBgn0040107,0.992683248
9815,FBgn0040153,0.126767553
9816,FBgn0040206,0.042437378
9817,FBgn0040207,-0.007072463
9818,FBgn0040208,-0.005839942
9819,FBgn0040211,-0.40202323
9820,FBgn0040212,0.371283683
9821,FBgn0040227,-0.245528122
9822,FBgn0040228,-0.586223976
9823,FBgn0040230,0.143644611
9824,FBgn0040232,1.40416861
9825,FBgn0040233,0.320736072
9826,FBgn0040234,0.245214302
9827,FBgn0040235,-0.1172643
9828,FBgn0040236,0.383763328
9829,FBgn0040237,0.002772942
9830,FBgn0040238,0.291623648
9831,FBgn0040239,0.073566119
9832,FBgn0040250,0.355932537
9833,FBgn0040251,0.662359808
9834,FBgn0040252,1.505651161
9835,FBgn0040253,-0.682245434
9836,FBgn0040255,2.059315495
9837,FBgn0040256,3.301484463
9838,FBgn0040257,3.165933658
9839,FBgn0040259,0.358254673
9840,FBgn0040260,-0.75118842
9841,FBgn0040261,0.169803366
9842,FBgn0040262,-2.706018839
9843,FBgn0040268,-0.084351182
9844,FBgn0040271,0.614869124
9845,FBgn0040273,-0.044946851
9846,FBgn0040279,-3.434935433
9847,FBgn0040281,-0.152746149
9848,FBgn0040283,0.113957292
9849,FBgn0040285,0.084415096
9850,FBgn0040290,-2.099339372
9851,FBgn0040291,0.009805035
9852,FBgn0040294,-0.055656711
9853,FBgn0040296,-5.644645976
9854,FBgn0040297,0.341056379
9855,FBgn0040298,-0.199339542
9856,FBgn0040299,0.291871561
9857,FBgn0040305,0.197571476
9858,FBgn0040308,0.311030069
9859,FBgn0040309,-0.262025956
9860,FBgn0040318,0.287276532
9861,FBgn0040319,0.037608654
9862,FBgn0040321,-0.392226443
9863,FBgn0040322,-0.032560522
9864,FBgn0040323,-0.260549379
9865,FBgn0040324,0.395340415
9866,FBgn0040333,1.287485931
9867,FBgn0040334,-0.052302577
9868,FBgn0040336,0.277766439
9869,FBgn0040337,-0.317113686
9870,FBgn0040338,1.337131165
9871,FBgn0040339,-0.546468347
9872,FBgn0040340,0.086278237
9873,FBgn0040341,0.191544001
9874,FBgn0040342,0.615864283
9875,FBgn0040343,-0.963145165
9876,FBgn0040344,0.602712573
9877,FBgn0040345,0.638610558
9878,FBgn0040346,-0.600670747
9879,FBgn0040347,-0.338632312
9880,FBgn0040348,-0.244999276
9881,FBgn0040349,0.746504473
9882,FBgn0040350,2.277221232
9883,FBgn0040351,0.287654747
9884,FBgn0040352,1.548243966
9885,FBgn0040353,-0.031566019
9886,FBgn0040354,NA
9887,FBgn0040355,1.956155166
9888,FBgn0040356,1.022906663
9889,FBgn0040357,-1.030443764
9890,FBgn0040358,0.904602895
9891,FBgn0040359,-1.306227691
9892,FBgn0040360,0.11988414
9893,FBgn0040361,4.268285889
9894,FBgn0040362,0.900118453
9895,FBgn0040363,-1.794435149
9896,FBgn0040364,-0.213814408
9897,FBgn0040365,1.259798222
9898,FBgn0040366,-0.454682946
9899,FBgn0040367,0.067512578
9900,FBgn0040368,1.896255419
9901,FBgn0040370,0.660852623
9902,FBgn0040371,1.303387833
9903,FBgn0040372,0.189376263
9904,FBgn0040373,-0.510313621
9905,FBgn0040375,-0.244234177
9906,FBgn0040376,-0.071629235
9907,FBgn0040377,-0.739928866
9908,FBgn0040382,-0.126410554
9909,FBgn0040383,-0.726489965
9910,FBgn0040384,-0.10229285
9911,FBgn0040385,NA
9912,FBgn0040388,-0.071129978
9913,FBgn0040389,-0.591547899
9914,FBgn0040391,0.670020547
9915,FBgn0040392,-0.025675191
9916,FBgn0040393,-4.689346463
9917,FBgn0040394,-0.841669949
9918,FBgn0040395,0.109216785
9919,FBgn0040396,-0.820162793
9920,FBgn0040397,0.244836194
9921,FBgn0040398,-0.455760735
9922,FBgn0040465,-0.138062952
9923,FBgn0040466,-0.604423416
9924,FBgn0040467,-0.187582896
9925,FBgn0040475,0.054541564
9926,FBgn0040477,-1.970523282
9927,FBgn0040487,-2.512441544
9928,FBgn0040491,-0.542803228
9929,FBgn0040493,0.169208543
9930,FBgn0040496,0.261070714
9931,FBgn0040502,0.032030569
9932,FBgn0040503,1.10198256
9933,FBgn0040505,0.25341492
9934,FBgn0040506,1.828219106
9935,FBgn0040507,0.334777881
9936,FBgn0040508,1.858728095
9937,FBgn0040509,1.849324694
9938,FBgn0040510,2.38498947
9939,FBgn0040512,-0.549204191
9940,FBgn0040513,-0.279098063
9941,FBgn0040514,-0.702332207
9942,FBgn0040519,0.294197696
9943,FBgn0040524,0.535669997
9944,FBgn0040528,0.208607109
9945,FBgn0040529,-0.190220902
9946,FBgn0040531,0.186690624
9947,FBgn0040532,-0.553710796
9948,FBgn0040534,-0.328475058
9949,FBgn0040551,-0.348037962
9950,FBgn0040553,0.573591313
9951,FBgn0040554,0.487557682
9952,FBgn0040565,-2.005508076
9953,FBgn0040569,2.273382498
9954,FBgn0040571,-0.115147467
9955,FBgn0040575,-0.66099189
9956,FBgn0040582,-0.096128226
9957,FBgn0040588,-0.982260965
9958,FBgn0040600,-0.034378029
9959,FBgn0040601,0.147934001
9960,FBgn0040602,-5.605961675
9961,FBgn0040606,-0.371339642
9962,FBgn0040607,1.93537148
9963,FBgn0040608,-0.239249494
9964,FBgn0040609,-0.553111864
9965,FBgn0040623,-0.053156977
9966,FBgn0040628,1.189192412
9967,FBgn0040629,1.17537946
9968,FBgn0040634,-0.344361256
9969,FBgn0040636,-0.089783674
9970,FBgn0040637,-1.159071503
9971,FBgn0040648,0.548016705
9972,FBgn0040649,1.271067015
9973,FBgn0040650,-0.8672962
9974,FBgn0040651,1.768548028
9975,FBgn0040653,-0.340487319
9976,FBgn0040658,0.534723952
9977,FBgn0040660,-0.202289486
9978,FBgn0040666,-0.347797434
9979,FBgn0040670,0.458559409
9980,FBgn0040674,0.434714782
9981,FBgn0040679,0.513539712
9982,FBgn0040682,-0.068663085
9983,FBgn0040684,0.971716514
9984,FBgn0040687,0.078215799
9985,FBgn0040688,-1.778688893
9986,FBgn0040694,-0.10771899
9987,FBgn0040696,2.21482035
9988,FBgn0040697,0.822487675
9989,FBgn0040699,-1.998331526
9990,FBgn0040705,-2.534350681
9991,FBgn0040715,NA
9992,FBgn0040717,0.083414363
9993,FBgn0040718,0.219028002
9994,FBgn0040719,-0.241907986
9995,FBgn0040723,0.889889468
9996,FBgn0040725,0.15135576
9997,FBgn0040726,-0.128406209
9998,FBgn0040729,0.787189025
9999,FBgn0040730,-0.449135125
10000,FBgn0040732,-0.144274619
10001,FBgn0040733,-0.770453812
10002,FBgn0040734,0.290082409
10003,FBgn0040735,-0.065244991
10004,FBgn0040736,-0.343712423
10005,FBgn0040737,NA
10006,FBgn0040743,-1.030443764
10007,FBgn0040747,0.024498508
10008,FBgn0040751,-0.552769396
10009,FBgn0040752,0.156988853
10010,FBgn0040754,-0.378771876
10011,FBgn0040755,0.217457956
10012,FBgn0040759,-1.161435001
10013,FBgn0040763,0.616811806
10014,FBgn0040764,2.944951565
10015,FBgn0040765,-0.171302662
10016,FBgn0040773,-0.331315848
10017,FBgn0040775,-0.897815807
10018,FBgn0040777,0.087844902
10019,FBgn0040778,0.006500132
10020,FBgn0040780,-0.274051941
10021,FBgn0040784,0.835207612
10022,FBgn0040786,-0.816102074
10023,FBgn0040793,-0.393479648
10024,FBgn0040794,-1.729666815
10025,FBgn0040795,-0.116667795
10026,FBgn0040796,-2.512441544
10027,FBgn0040797,-4.920248479
10028,FBgn0040798,-2.972935641
10029,FBgn0040799,-2.63545235
10030,FBgn0040801,-1.834509425
10031,FBgn0040805,0.094520492
10032,FBgn0040809,-3.91694717
10033,FBgn0040812,0.842645816
10034,FBgn0040813,0.350613016
10035,FBgn0040814,-0.046368643
10036,FBgn0040816,0.480188695
10037,FBgn0040817,0.005351073
10038,FBgn0040823,0.362765042
10039,FBgn0040827,-0.751522645
10040,FBgn0040828,-0.393960863
10041,FBgn0040832,0.188626382
10042,FBgn0040837,-0.826672105
10043,FBgn0040842,-5.235369167
10044,FBgn0040843,-0.612020709
10045,FBgn0040849,-1.111702265
10046,FBgn0040850,0.017625495
10047,FBgn0040859,0.839360335
10048,FBgn0040871,0.341611082
10049,FBgn0040877,-0.555731755
10050,FBgn0040890,-0.658486586
10051,FBgn0040892,2.326169617
10052,FBgn0040899,-0.712548467
10053,FBgn0040900,-1.287020952
10054,FBgn0040904,0.419975602
10055,FBgn0040905,0.398304792
10056,FBgn0040906,0.328300454
10057,FBgn0040907,-0.120783337
10058,FBgn0040918,-0.004796372
10059,FBgn0040922,-0.154508548
10060,FBgn0040923,-0.760223795
10061,FBgn0040928,-0.775645869
10062,FBgn0040929,0.048696027
10063,FBgn0040931,-0.570794334
10064,FBgn0040941,1.560890538
10065,FBgn0040942,-1.076154018
10066,FBgn0040949,-1.632183217
10067,FBgn0040950,-6.404957099
10068,FBgn0040958,-0.522690901
10069,FBgn0040959,-0.690254908
10070,FBgn0040963,0.28243701
10071,FBgn0040964,-0.655358392
10072,FBgn0040965,-0.338438814
10073,FBgn0040967,0.595479859
10074,FBgn0040968,1.719271661
10075,FBgn0040972,-1.147064757
10076,FBgn0040973,0.333211295
10077,FBgn0040984,-5.825394355
10078,FBgn0040985,-0.255703963
10079,FBgn0040989,0.862396653
10080,FBgn0040992,NA
10081,FBgn0040993,NA
10082,FBgn0040996,0.171343957
10083,FBgn0041004,-0.475504158
10084,FBgn0041087,-0.287267995
10085,FBgn0041092,0.334507039
10086,FBgn0041094,0.02086697
10087,FBgn0041096,-0.039800398
10088,FBgn0041097,0.089050169
10089,FBgn0041100,-0.05220713
10090,FBgn0041102,1.043096845
10091,FBgn0041103,1.467463177
10092,FBgn0041105,0.499559675
10093,FBgn0041111,0.785217991
10094,FBgn0041147,-0.125984836
10095,FBgn0041150,0.133823247
10096,FBgn0041156,1.056400021
10097,FBgn0041160,0.229386324
10098,FBgn0041164,0.270425584
10099,FBgn0041171,0.350662178
10100,FBgn0041174,-0.104361748
10101,FBgn0041180,-0.789339764
10102,FBgn0041181,0.181617723
10103,FBgn0041182,0.105512016
10104,FBgn0041183,0.050220211
10105,FBgn0041184,-0.060609639
10106,FBgn0041186,-0.501186214
10107,FBgn0041188,0.219696568
10108,FBgn0041191,0.064051796
10109,FBgn0041194,0.272710238
10110,FBgn0041195,2.185710595
10111,FBgn0041205,-0.273718391
10112,FBgn0041210,0.077603737
10113,FBgn0041224,0.551002298
10114,FBgn0041225,0.902815645
10115,FBgn0041229,1.476357587
10116,FBgn0041231,-2.750398595
10117,FBgn0041232,NA
10118,FBgn0041233,0.33991977
10119,FBgn0041234,0.430047284
10120,FBgn0041235,-1.550339092
10121,FBgn0041236,2.085723106
10122,FBgn0041237,-0.925969122
10123,FBgn0041238,NA
10124,FBgn0041239,NA
10125,FBgn0041240,0.893109587
10126,FBgn0041241,0.914436002
10127,FBgn0041242,-0.577912699
10128,FBgn0041243,-0.823425848
10129,FBgn0041245,1.306484178
10130,FBgn0041246,-0.330192505
10131,FBgn0041247,2.87115402
10132,FBgn0041248,2.326169617
10133,FBgn0041249,1.769531376
10134,FBgn0041250,-0.293603032
10135,FBgn0041252,NA
10136,FBgn0041336,3.090133479
10137,FBgn0041337,-0.868049001
10138,FBgn0041342,0.068461694
10139,FBgn0041579,-3.073823745
10140,FBgn0041581,-1.548045296
10141,FBgn0041582,0.336398788
10142,FBgn0041585,-0.009174887
10143,FBgn0041588,-0.933782422
10144,FBgn0041604,0.379637558
10145,FBgn0041605,0.466056291
10146,FBgn0041621,0.894470347
10147,FBgn0041622,0.893109587
10148,FBgn0041623,-0.92585344
10149,FBgn0041624,NA
10150,FBgn0041625,NA
10151,FBgn0041626,0.893109587
10152,FBgn0041627,-0.168649409
10153,FBgn0041629,0.039725403
10154,FBgn0041630,0.078354877
10155,FBgn0041702,-0.4386066
10156,FBgn0041706,0.099318455
10157,FBgn0041707,-0.554750279
10158,FBgn0041709,-0.032397545
10159,FBgn0041710,1.060490935
10160,FBgn0041711,-1.243509626
10161,FBgn0041712,0.756718686
10162,FBgn0041713,-0.312485536
10163,FBgn0041717,NA
10164,FBgn0041719,NA
10165,FBgn0041720,-1.030443764
10166,FBgn0041721,-0.001465698
10167,FBgn0041723,0.242494359
10168,FBgn0041775,-0.04899169
10169,FBgn0041780,2.823298516
10170,FBgn0041781,0.054906858
10171,FBgn0041789,-0.181183925
